한국고용직업분류 대분류코드,한국고용직업분류 대분류명,한국고용직업분류 중분류코드,한국고용직업분류 중분류명,한국고용직업분류 소분류코드,한국고용직업분류 소분류명,한국고용직업분류 세분류코드,한국고용직업분류 세분류명,한국표준직업분류 세분류코드,한국표준직업분류 세분류명,loofio_archetype,archetype_family,support_level,mapping_note
8,설치·정비·생산직,86,섬유·의복 생산직,862,"패턴사, 재단사 및 재봉사",8622,재단사,7212,재단사,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,862,"패턴사, 재단사 및 재봉사",8629,기타 섬유·가죽 기능원,7219,기타 섬유 및 가죽 관련 기능 종사원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,863,의복 제조원 및 수선원,8631,한복 제조원,7221,한복 제조원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,863,의복 제조원 및 수선원,8632,양장·양복 제조원,7222,양장 및 양복 제조원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,863,의복 제조원 및 수선원,8633,모피·가죽의복 제조원,7223,모피 및 가죽 의복 제조원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,863,의복 제조원 및 수선원,8634,의복·가죽·모피 수선원,7224,의복·가죽 및 모피 수선원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,863,의복 제조원 및 수선원,8639,기타 의복 제조원,7229,기타 의복 제조 관련 기능 종사원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,864,"제화원, 기타 섬유·의복 기계 조작원 및 조립원",8641,제화원,7214,제화원,MANUFACTURING_OR_CUSTOM_PRODUCTION,MANUFACTURING_PRODUCTION,C,"맞춤제작·수선은 서비스형, 대량생산은 생산형으로 추가 구분 필요"
8,설치·정비·생산직,86,섬유·의복 생산직,864,"제화원, 기타 섬유·의복 기계 조작원 및 조립원",8642,신발 제조기계 조작원 및 조립원,8222,신발 제조기 조작원 및 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,864,"제화원, 기타 섬유·의복 기계 조작원 및 조립원",8643,세탁 기계 조작원,8230,세탁 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,86,섬유·의복 생산직,864,"제화원, 기타 섬유·의복 기계 조작원 및 조립원",8649,기타 직물·신발 기계 조작원 및 조립원,8229,기타 직물 및 신발관련 기계 조작원 및 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·가동률·주문 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,871,제과·제빵원 및 떡제조원,8711,제과·제빵원,7101,제빵사 및 제과원,FOOD_PRODUCTION_RETAIL,WALKIN_COMMERCE,B,생산량·상품판매·반복구매를 결합해 적용 가능
8,설치·정비·생산직,87,식품 가공·생산직,871,제과·제빵원 및 떡제조원,8712,떡 제조원,7102,떡 제조원,FOOD_PRODUCTION_RETAIL,WALKIN_COMMERCE,B,생산량·상품판매·반복구매를 결합해 적용 가능
8,설치·정비·생산직,87,식품 가공·생산직,872,식품 가공 기능원,8721,정육원 및 도축원,7103,정육가공원 및 도축원,FOOD_PRODUCTION_RETAIL,WALKIN_COMMERCE,B,생산량·상품판매·반복구매를 결합해 적용 가능
8,설치·정비·생산직,87,식품 가공·생산직,872,식품 가공 기능원,8722,김치·밑반찬 제조 종사원,7105,김치 및 밑반찬 제조 종사원,FOOD_PRODUCTION_RETAIL,WALKIN_COMMERCE,B,생산량·상품판매·반복구매를 결합해 적용 가능
8,설치·정비·생산직,87,식품 가공·생산직,872,식품 가공 기능원,8723,식품·담배 등급원,7104,식품 및 담배 등급원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,872,식품 가공 기능원,8729,기타 식품 가공 종사원,7109,기타 식품가공 관련 종사원,FOOD_PRODUCTION_RETAIL,WALKIN_COMMERCE,B,생산량·상품판매·반복구매를 결합해 적용 가능
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8731,육류·어패류·낙농품 가공기계 조작원,8113,육류·어패류 및 낙농품 가공 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8732,제분·도정 기계 조작원,8111,제분 및 도정 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8733,곡물 가공제품 기계 조작원,8112,곡물가공제품 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8734,과실·채소 기계 조작원,8114,과실 및 채소 가공 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8735,음료 제조기계 조작원,8120,음료제조관련기계조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,87,식품 가공·생산직,873,식품 가공 기계 조작원,8739,기타 식품 가공 기계 조작원,8190,기타 식품가공 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산설비·주문·재고 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,881,인쇄기계·사진현상기 조작원,8811,인쇄기계 조작원,8921,인쇄기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,881,인쇄기계·사진현상기 조작원,8812,사진 인화·현상기 조작원(사진수정 포함),8922,사진 인화 및 현상기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,882,목재·펄프·종이 생산기계 조작원,8821,목재 가공기계 조작원,8911,목재가공 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,882,목재·펄프·종이 생산기계 조작원,8822,펄프·종이 제조장치 조작원,8913,펄프 및 종이 제조 장치 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,882,목재·펄프·종이 생산기계 조작원,8823,종이제품 생산기계 조작원,8914,종이제품 생산기 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,882,목재·펄프·종이 생산기계 조작원,8829,기타 목재·종이 기계 조작원,8919,기타 목재 및 종이 관련 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,883,가구·목제품 제조·수리원,8831,가구 제조·수리원,7302,가구 제조 및 수리원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,883,가구·목제품 제조·수리원,8832,가구 조립원,8912,가구 조립원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,883,가구·목제품 제조·수리원,8833,목제품 제조원,7301,목제품 제조 관련 종사원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,884,공예원 및 귀금속세공원,8841,공예원,7911,공예원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,884,공예원 및 귀금속세공원,8842,귀금속·보석 세공원,7912,귀금속 및 보석 세공원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,885,악기·간판 및 기타 제조 종사자,8851,악기 제조원 및 조율사,7303,악기 제조 및 조율사,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,885,악기·간판 및 기타 제조 종사자,8852,간판 제작·설치원,7304,간판 제작 및 설치원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,885,악기·간판 및 기타 제조 종사자,8853,"유리기능, 복사, 수제 제본 등 기타 기능 종사원",7999,기타 기능 관련 종사원,CUSTOM_PRODUCTION_PROJECT,PROJECT_SERVICE,B,주문제작·수리·견적·반복구매 구조로 적용 가능
8,설치·정비·생산직,88,인쇄·목재·공예 및 기타 설치·정비·생산직,885,악기·간판 및 기타 제조 종사자,8859,주입·포장·상표부착기 및 기타 기계 조작원,8990,기타 기계 조작원,MANUFACTURING_PRODUCTION,MANUFACTURING_PRODUCTION,C,생산·주문·가동률 중심 Detector가 필요
8,설치·정비·생산직,89,제조 단순직,890,제조 단순 종사자,8900,제조 단순 종사원,9300,제조 관련 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,단순 생산 직무 자체는 사업체 업종으로 직접 매핑하기 어려움
9,농림어업직,90,농림어업직,901,작물재배 종사자,9011,곡식작물 재배원,6111,곡식작물 재배원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,901,작물재배 종사자,9012,채소·특용작물 재배원,6112,채소 및 특용작물 재배원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,901,작물재배 종사자,9013,과수작물 재배원,6113,과수작물 재배원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,901,작물재배 종사자,9014,원예작물 재배원,6121,원예작물 재배원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,901,작물재배 종사자,9015,조경원,6122,조경원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,902,낙농·사육 종사자,9021,낙농 종사원,6131,낙농업 관련 종사원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,902,낙농·사육 종사자,9022,가축 사육 종사원,6132,가축 사육 종사원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,902,낙농·사육 종사자,9029,기타 사육 종사원,6139,기타 사육 관련 종사원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,903,임업 종사자,9031,조림·산림경영인 및 벌목원,6201,조림·산림경영인 및 벌목원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,903,임업 종사자,9039,임산물 채취 및 기타 임업 종사원,6209,임산물 채취 및 기타 임업 관련 종사원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,904,어업 종사자,9041,양식원,6301,양식원,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,904,어업 종사자,9042,어부 및 해녀,6302,어부 및 해녀,AGRI_PRIMARY_PRODUCTION,AGRI_PRIMARY,C,생산·출하·시세·계절성 중심 별도 Opportunity Detector가 필요
9,농림어업직,90,농림어업직,905,농림어업 단순 종사자,9050,농림어업 단순 종사원,9910,농림·어업 관련 단순 종사원,EMPLOYMENT_SUPPORT_ROLE,EMPLOYMENT_SUPPORT,D,단순 종사 직무 자체는 사업 업종으로 직접 매핑하기 어려움
